company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,cash_from_operations_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,roce_percentage,roe_percentage,broad_sector,computed_roce,high_leverage_suppressed
EICHERMOT,Dec 2012,7.433489827856025,8.607198748043817,27.065527065527068,0.013105413105413105,171.5,1.4292104674569448,-277.0,773.0,496.0,12.0,693.0,17.0,23.0,11.04,12.68,12.51,11.97607578694668,31.1,24.2,Consumer Discretionary,38.582677165354326,False
EICHERMOT,Dec 2013,7.709251101321586,10.499265785609397,25.547445255474454,0.040875912408759124,101.0,1.2759977515458123,-74.0,790.0,716.0,15.0,693.0,21.0,84.0,11.04,12.68,12.51,11.51089803611395,31.1,24.2,Consumer Discretionary,37.77466105656849,False
EICHERMOT,Dec 2014,8.033875028610666,12.794689860379949,27.90143084260731,0.023052464228934817,122.3,1.3646728096204903,-167.0,1214.0,1047.0,23.0,693.0,22.0,58.0,11.04,12.68,12.51,12.433326226946155,31.1,24.2,Consumer Discretionary,47.51359751359751,False
EICHERMOT,Mar 2016,21.675036449052325,27.37728819050705,36.627429509991785,0.006296194908294552,1008.0,1.2498481473982588,462.0,1001.0,1463.0,49.0,693.0,20.0,23.0,11.04,12.68,12.51,19.850771368814126,31.1,24.2,Consumer Discretionary,54.84221980413493,False
EICHERMOT,Mar 2017,23.702545144319636,30.911417602729983,31.18802619270346,0.02095416276894294,647.5,1.003424168925667,-36.0,1744.0,1708.0,61.0,693.0,16.0,112.0,11.04,12.68,12.51,18.631331835316256,31.1,24.2,Consumer Discretionary,47.461975444383356,False
EICHERMOT,Mar 2018,21.862799776910204,31.3329615170106,27.880512091038405,0.021479374110953058,669.0,0.9415038857382902,337.0,2145.0,2482.0,72.0,693.0,15.0,151.0,11.04,12.68,12.51,16.8949385845623,31.1,24.2,Consumer Discretionary,46.58125609246623,False
EICHERMOT,Mar 2019,22.486475451668877,29.641727059303868,24.702848172235928,0.020968827091276072,515.0,0.8603670852726794,915.0,660.0,1575.0,81.0,693.0,15.0,187.0,11.04,12.68,12.51,16.01656356972583,31.1,24.2,Consumer Discretionary,39.593629873695775,False
EICHERMOT,Mar 2020,19.958488092637097,23.847498361372075,18.30477908025248,0.024947400060114217,145.0,0.7352610441767068,186.0,1508.0,1694.0,67.0,693.0,19.0,249.0,11.04,12.68,12.51,12.999509405688762,31.1,24.2,Consumer Discretionary,26.930596285434994,False
EICHERMOT,Mar 2021,15.447247706422019,20.44724770642202,11.776534359153699,0.01914670396922539,141.5625,0.5989422350436157,66.0,1625.0,1691.0,49.0,693.0,34.0,219.0,11.04,12.68,12.51,9.274241433539778,31.1,24.2,Consumer Discretionary,19.430385176288926,False
EICHERMOT,Mar 2022,16.284715478733737,21.149737813167604,13.301078680203046,0.008565989847715736,140.73684210526315,0.6380421313506816,544.0,983.0,1527.0,61.0,693.0,34.0,108.0,11.04,12.68,12.51,10.074612096762488,31.1,24.2,Consumer Discretionary,21.02862535388487,False
EICHERMOT,Mar 2023,20.177260767206757,23.8609610857222,19.43962641761174,0.019212808539026016,155.5,0.7522658610271903,426.0,2397.0,2823.0,107.0,693.0,35.0,288.0,11.04,12.68,12.51,13.456384348615229,31.1,24.2,Consumer Discretionary,28.498494567351745,False
EICHERMOT,Mar 2024,24.195694242864054,26.179245283018872,22.172346910501524,0.023219728456636186,114.70588235294117,0.7153796236210254,890.0,2834.0,3724.0,146.0,693.0,35.0,419.0,11.04,12.68,12.51,15.694473592328869,31.1,24.2,Consumer Discretionary,31.683275563258235,False
EICHERMOT,TTM,24.972207594640455,26.165818266924113,,,117.0,,,,,156.0,693.0,,,11.04,12.68,12.51,8.324069198213484,31.1,24.2,Consumer Discretionary,,False
GAIL,Mar 2013,8.567112645662494,14.570173029387531,15.166354101548935,0.5720636243661874,19.02517162471396,0.8522797572271732,-2023.0,8626.0,6603.0,6.0,127.0,28.0,16472.0,11.83,8.61,8.45,8.195248834812867,14.7,14.0,Energy,18.366986259002342,False
GAIL,Mar 2014,7.7487250060714,12.932890795758114,14.746117821050037,0.5711424698052748,13.804185351270553,0.9237269124355044,149.0,4466.0,4615.0,7.0,127.0,28.0,18537.0,11.83,8.61,8.45,7.806189913185648,14.7,14.0,Energy,18.110328868668248,False
GAIL,Mar 2015,5.21822415245141,9.298677279257559,9.288107695020868,0.5376227147140086,10.085889570552148,0.8692101221490189,1405.0,2809.0,4214.0,5.0,127.0,24.0,18291.0,11.83,8.61,8.45,5.125180656540432,14.7,14.0,Energy,12.57048917095177,False
GAIL,Mar 2016,3.6001767429350853,8.71419514725376,5.147927368623465,0.24866082465730846,6.407542579075426,0.8813131740683676,3056.0,904.0,3960.0,3.0,127.0,37.0,9052.0,11.83,8.61,8.45,3.2098057618756393,14.7,14.0,Energy,11.587284127158728,False
GAIL,Mar 2017,6.949250288350635,12.40113692535838,8.584149599287622,0.16672179112072255,14.210216110019646,0.8329244651833044,5690.0,334.0,6024.0,5.0,127.0,56.0,6553.0,11.83,8.61,8.45,5.45544145094052,14.7,14.0,Energy,15.772602381263901,False
GAIL,Mar 2018,8.817160892542573,14.31664709336465,11.528587538088725,0.09299647304397898,29.661016949152543,0.8882369240297948,6109.0,2660.0,8769.0,7.0,127.0,43.0,3876.0,11.83,8.61,8.45,7.077995118220364,14.7,14.0,Energy,19.20755131160136,False
GAIL,Mar 2019,8.600866255414097,13.04370652316577,14.244413529258326,0.04834362229371359,73.31446540880503,1.1134656417151376,2283.0,5701.0,7984.0,10.0,127.0,25.0,2224.0,11.83,8.61,8.45,7.98624847546252,14.7,14.0,Energy,24.170606286804347,False
GAIL,Mar 2020,13.120880333158663,12.44104911883946,19.31273849151579,0.14029390273605585,41.48220064724919,0.9677582939653562,46.0,8299.0,8345.0,14.0,127.0,31.0,6912.0,11.83,8.61,8.45,11.133792372879936,14.7,14.0,Energy,22.815948736205055,False
GAIL,Mar 2021,10.70731367217458,12.628111273792095,11.550900680681433,0.14803881012372608,56.30167597765363,0.7080340614587189,4353.0,4640.0,8993.0,9.0,127.0,36.0,7873.0,11.83,8.61,8.45,7.655416138104911,14.7,14.0,Energy,16.50642862992384,False
GAIL,Mar 2022,13.262908267758974,16.342567640400993,19.19081635836167,0.14374395607823565,89.53465346534654,0.9605110577321295,3930.0,5490.0,9420.0,18.0,127.0,36.0,9216.0,11.83,8.61,8.45,11.138078561284258,14.7,14.0,Energy,24.66384835674349,False
GAIL,Mar 2023,3.841612433753467,5.14869429112777,8.61891046868021,0.274400480539683,28.279452054794522,1.3512174759983304,-4248.0,7453.0,3205.0,9.0,127.0,59.0,17816.0,11.83,8.61,8.45,4.603913459477336,14.7,14.0,Energy,12.474771279745719,False
GAIL,Mar 2024,7.433122166511544,10.743987750322754,12.861540060002339,0.28304998896060884,23.624478442280946,1.0680883472962681,4360.0,8226.0,12586.0,15.0,127.0,37.0,21794.0,11.83,8.61,8.45,7.120916857936717,14.7,14.0,Energy,17.19387393588485,False
GAIL,TTM,8.48097824090064,12.333830586194987,,,26.844474761255118,,,,,18.0,127.0,,,11.83,8.61,8.45,2.82699274696688,14.7,14.0,Energy,,False
GODREJCP,Mar 2013,13.178415470991892,15.517779164067374,25.505584062782976,0.7413220645940235,13.666666666666666,0.8332683560753736,-45.0,865.0,820.0,8.0,119.0,22.0,2456.0,6.45,,,13.172422629950079,26.49,6.77,Consumer Staples,20.610157739642922,False
GODREJCP,Mar 2014,10.777733912356888,15.383603105671797,21.695364238410598,0.6286092715231788,10.258333333333333,0.9133413461538461,622.0,494.0,1116.0,7.0,119.0,24.0,2373.0,6.45,,,11.128813165640445,26.49,6.77,Consumer Staples,20.0227716330514,False
GODREJCP,Mar 2015,11.797413272089932,16.66868125226641,22.639758756668986,0.6302482022732545,12.964285714285714,0.9066301369863013,-209.0,1236.0,1027.0,9.0,119.0,21.0,2717.0,6.45,,,11.781267388581739,26.49,6.77,Consumer Staples,20.66021627774616,False
GODREJCP,Mar 2016,9.864672364672366,19.669990503323838,19.475041012420906,0.67752519334427,10.8984375,0.8703378448186796,225.0,622.0,847.0,8.0,119.0,24.0,2891.0,6.45,,,10.07001707397065,26.49,6.77,Consumer Staples,19.488683989941325,False
GODREJCP,Mar 2017,14.113077255071213,20.576176089771256,24.669935873255376,0.7546208977744248,12.876623376623376,0.7162287480680062,-383.0,2243.0,1860.0,13.0,119.0,39.0,4001.0,6.45,,,13.166413958798197,26.49,6.77,Consumer Staples,21.315704611415672,False
GODREJCP,Mar 2018,16.593886462882097,21.163806235401644,26.110578459571748,0.5605624800255673,13.68208092485549,0.7102567801500288,1387.0,336.0,1723.0,16.0,119.0,42.0,3508.0,6.45,,,14.471573900867957,26.49,6.77,Consumer Staples,24.23714929346713,False
GODREJCP,Mar 2019,22.70700019391119,20.67093271281753,32.22787945507087,0.4653914958029448,10.478991596638656,0.7318007662835249,2003.0,274.0,1729.0,23.0,119.0,44.0,3382.0,6.45,,,18.555560138421864,26.49,6.77,Consumer Staples,23.420039440323034,False
GODREJCP,Mar 2020,15.104429421854505,21.733427504792655,18.95416561154723,0.45264623955431754,9.587719298245615,0.6660618279569892,1036.0,552.0,1588.0,15.0,119.0,55.0,3575.0,6.45,,,11.574885620452905,26.49,6.77,Consumer Staples,19.053429791684824,False
GODREJCP,Mar 2021,15.604315894460061,21.751745398494876,18.23286365081047,0.1974785464561924,17.55072463768116,0.7742909295141814,1738.0,292.0,2030.0,17.0,119.0,0.0,1864.0,6.45,,,11.537156824928237,26.49,6.77,Consumer Staples,21.427939485092455,False
GODREJCP,Mar 2022,14.524275008145976,19.623655913978492,15.429214260989962,0.1474558670820353,20.385245901639344,0.7633378932968536,607.0,844.0,1451.0,17.0,119.0,0.0,1704.0,6.45,,,10.238942387477596,26.49,6.77,Consumer Staples,18.755656108597286,False
GODREJCP,Mar 2023,12.781616100931211,18.34635025533193,12.338697984630999,0.08191967522111063,13.601063829787234,0.7636634742214831,397.0,1754.0,2151.0,17.0,119.0,0.0,1130.0,6.45,,,8.627992519927899,26.49,6.77,Consumer Staples,17.133476279817746,False
GODREJCP,Mar 2024,-3.9798524404086266,20.977582292849036,-4.45308779171297,0.2557548817272583,2.412903225806452,0.7664201826881253,-1365.0,3435.0,2070.0,-5.0,119.0,,3222.0,6.45,,,-2.5555066831444906,26.49,6.77,Consumer Staples,4.7281921618204805,False
GODREJCP,TTM,-3.2009609949123803,21.17015262860373,,,2.6519174041297937,,,,,-4.0,119.0,,,6.45,,,-1.0669869983041267,26.49,6.77,Consumer Staples,,False
GRASIM,Mar 2013,13.536851911569745,21.226127772403167,19.219616421630974,0.48583201912804597,20.82716049382716,0.6325272533599257,-1445.0,5687.0,4242.0,57.0,1411.0,8.0,9550.0,11.15,29.31,27.73,11.129665195520213,9.3,6.9,Industrials,23.104050398876982,False
GRASIM,Mar 2014,10.42674102573153,17.348487522501856,13.66643534582466,0.44788341429562806,12.284116331096197,0.5934933802580862,1213.0,2336.0,3549.0,44.0,1411.0,9.0,9681.0,11.15,29.31,27.73,8.228889917271426,9.3,6.9,Industrials,17.545373210633947,False
GRASIM,Mar 2015,8.136383689418288,16.209743492783765,11.158167675021607,0.5155574762316335,8.506746626686656,0.5873077563711065,2235.0,2359.0,4594.0,37.0,1411.0,9.0,11930.0,11.15,29.31,27.73,6.627286373603668,9.3,6.9,Industrials,16.179070430567435,False
GRASIM,Mar 2016,10.018267753066374,17.13979180560791,12.596157351708046,0.45590433482810166,10.071030640668523,0.5788740432388881,1353.0,4515.0,5868.0,51.0,1411.0,9.0,12505.0,11.15,29.31,27.73,7.731099716004436,9.3,6.9,Industrials,18.107377172334353,False
GRASIM,Mar 2017,11.772208051458357,20.480758567150936,13.527893713958008,0.29352916812693153,12.055555555555555,0.5748163258801218,3779.0,3509.0,7288.0,66.0,1411.0,8.0,9213.0,11.15,29.31,27.73,8.624972697098828,9.3,6.9,Industrials,20.844827586206897,False
GRASIM,Mar 2018,6.598203742798869,20.775038465667155,6.429455553424801,1.1692613448161644,3.282009282009282,0.26885170202838876,-2594.0,1546.0,-4140.0,39.0,1411.0,15.0,67070.0,11.15,29.31,27.73,4.432170332750687,9.3,6.9,Industrials,9.661579509929199,False
GRASIM,Mar 2019,3.5556994818652847,21.554404145077722,4.731127197518097,1.4561702861082386,2.441254125412541,0.3201632334827705,-3871.0,2212.0,-1659.0,25.0,1411.0,27.0,84487.0,11.15,29.31,27.73,2.8689966376220504,9.3,6.9,Industrials,10.381244430098171,False
GRASIM,Mar 2020,9.727187481685519,15.19808943327668,11.722847103279006,1.4969540727137889,2.532510885341074,0.27951396709817716,5256.0,11364.0,16620.0,65.0,1411.0,6.0,84777.0,11.15,29.31,27.73,7.2431828506875675,9.3,6.9,Industrials,12.339297079414468,False
GRASIM,Mar 2021,9.144809172294645,24.39008428878069,10.668152807890799,1.2074083122118056,3.4536082474226806,0.28578375082756996,7929.0,7146.0,15075.0,63.0,1411.0,14.0,79078.0,11.15,29.31,27.73,6.69958191033767,9.3,6.9,Industrials,13.671388650637745,False
GRASIM,Mar 2022,11.709386526786554,21.34878423422953,14.803365962562253,0.9873842454986196,4.622906197654942,0.3309746877907238,5985.0,1053.0,7038.0,111.0,1411.0,9.0,74744.0,11.15,29.31,27.73,8.947909059046511,9.3,6.9,Industrials,14.675990242151512,False
GRASIM,Mar 2023,9.417905752930874,18.353779319373952,14.068730791699474,1.3085646795864976,4.1896095301125085,0.34922496385341856,-26397.0,13712.0,-12685.0,100.0,1411.0,10.0,103039.0,11.15,29.31,27.73,7.94528716949459,9.3,6.9,Industrials,13.929948674503937,False
GRASIM,Mar 2024,7.578371940325857,20.763028905617738,11.196462612658342,1.5470993649397087,3.015845639754231,0.3178182841724175,-33833.0,23114.0,-10719.0,85.0,1411.0,12.0,137155.0,11.15,29.31,27.73,6.364217612385539,9.3,6.9,Industrials,12.39017218167647,False
GRASIM,TTM,6.339887394614779,20.060386825753376,,,2.662397157816006,,,,,67.0,1411.0,,,11.15,29.31,27.73,2.1132957982049265,9.3,6.9,Industrials,,False
HAL,Mar 2013,20.917085427135678,5.360134003350084,,,820.6,,,,,124.0,465.0,28.0,,8.71,26.49,26.64,6.972361809045226,38.9,28.9,Industrials,,False
HAL,Mar 2014,17.793194582094483,10.373306904525933,,,523.5,,,,,28.0,465.0,33.0,,8.71,26.49,26.64,5.931064860698161,38.9,28.9,Industrials,,False
HAL,Mar 2015,15.181182453909727,14.945963127781308,,,266.2,,,,,25.0,465.0,20.0,,8.71,26.49,26.64,5.060394151303242,38.9,28.9,Industrials,,False
HAL,Mar 2016,11.92266380236305,14.786967418546364,1664.9999999999998,0.15,679.3333333333334,95.2159090909091,,,,28.0,465.0,31.0,18.0,8.71,26.49,26.64,590.7128576310906,38.9,28.9,Industrials,2953.6231884057975,False
HAL,Mar 2017,14.573816155988858,18.027855153203344,1966.9172932330828,0.015037593984962405,267.5,105.58823529411765,2598.0,3021.0,-423.0,36.0,465.0,31.0,2.0,8.71,26.49,26.64,695.6931148943964,38.9,28.9,Industrials,3170.3703703703704,False
HAL,Mar 2018,10.729521032453155,18.683514228630056,1528.4615384615386,0.023076923076923078,120.6,111.56024096385542,-140.0,594.0,-734.0,30.0,465.0,54.0,3.0,8.71,26.49,26.64,550.2504334859491,38.9,28.9,Industrials,3173.684210526316,False
HAL,Mar 2019,11.72530987604958,22.835865653738505,1763.9097744360904,0.06015037593984962,27.937853107344633,114.33142857142857,-2402.0,5292.0,-7694.0,35.0,465.0,28.0,8.0,8.71,26.49,26.64,629.9888376278562,38.9,28.9,Industrials,3507.0921985815603,False
HAL,Mar 2020,13.252506411750991,22.75588715318256,2059.4202898550725,0.014492753623188406,14.749303621169917,123.95953757225433,203.0,1334.0,1537.0,42.0,465.0,39.0,2.0,8.71,26.49,26.64,732.2107779463591,38.9,28.9,Industrials,3782.142857142857,False
HAL,Mar 2021,14.155231186085132,23.341491128397866,2249.3055555555557,0.041666666666666664,21.352059925093634,123.02150537634408,13934.0,1190.0,15124.0,48.0,465.0,31.0,6.0,8.71,26.49,26.64,795.4940973726616,38.9,28.9,Industrials,3800.666666666667,False
HAL,Mar 2022,20.65800162469537,22.014622258326565,3324.183006535948,0.0784313725490196,98.55384615384615,121.88118811881188,-2609.0,12789.0,10180.0,76.0,465.0,26.0,12.0,8.71,26.49,26.64,1155.574065426485,38.9,28.9,Industrials,3882.424242424243,False
HAL,Mar 2023,21.57976827094474,24.766042780748663,3283.050847457627,0.2655367231638418,130.328125,99.36531365313652,3102.0,5734.0,8836.0,87.0,465.0,32.0,47.0,8.71,26.49,26.64,1134.6653097939027,38.9,28.9,Industrials,3723.6607142857147,False
HAL,Mar 2024,24.999177117277245,32.08913465652875,3816.5829145728644,0.6180904522613065,270.8837209302326,67.51333333333334,1814.0,6412.0,8226.0,114.0,465.0,31.0,123.0,8.71,26.49,26.64,1303.0318083411582,38.9,28.9,Industrials,3617.391304347826,False
HAL,TTM,27.193939783013416,31.950953328625538,,,383.0625,,,,,127.0,465.0,,,8.71,26.49,26.64,9.064646594337805,38.9,28.9,Industrials,,False
HAVELLS,Mar 2013,8.142957252978276,9.446391030133146,40.29126213592233,0.680998613037448,7.284552845528455,1.6004934948407357,494.0,144.0,638.0,9.0,124.0,16.0,982.0,13.04,10.03,9.0,16.67823762791378,24.4,18.0,Industrials,36.96369636963696,False
HAVELLS,Mar 2014,5.539684511240839,9.650975034157247,26.770708283313326,0.6326530612244898,7.96078431372549,1.5099399849962492,492.0,376.0,868.0,7.0,124.0,42.0,1054.0,13.04,10.03,9.0,11.273444259850137,24.4,18.0,Industrials,29.852941176470587,False
HAVELLS,Mar 2015,4.546528105810109,8.915918752952292,21.177117711771174,0.23322332233223322,8.364583333333334,1.7685881370091896,478.0,485.0,963.0,6.0,124.0,49.0,424.0,13.04,10.03,9.0,9.164077984863491,24.4,18.0,Industrials,35.81623550401427,False
HAVELLS,Mar 2016,17.118777982617857,10.481959441664472,42.94681202510737,0.04426825239511067,19.175824175824175,1.7310234784590837,392.0,121.0,513.0,21.0,124.0,29.0,134.0,13.04,10.03,9.0,20.59887116206144,24.4,18.0,Industrials,55.20404935147105,False
HAVELLS,Mar 2017,8.05872756933116,13.295269168026099,15.079365079365079,0.06349206349206349,65.92307692307692,1.1861455108359134,547.0,220.0,767.0,8.0,124.0,44.0,208.0,13.04,10.03,9.0,8.108079386510717,24.4,18.0,Industrials,24.59816303099885,False
HAVELLS,Mar 2018,8.144406111384919,12.727944800394283,17.721179624664877,0.030831099195710455,45.2,1.2282082324455206,154.0,946.0,1100.0,11.0,124.0,4.0,115.0,13.04,10.03,9.0,9.031264656165105,24.4,18.0,Industrials,29.388816644993497,False
HAVELLS,Mar 2019,7.822892881961679,11.803832026208678,18.770843258694615,0.022391615054787994,82.0625,1.409205372132065,686.0,185.0,501.0,13.0,124.0,36.0,94.0,13.04,10.03,9.0,9.334313837596119,24.4,18.0,Industrials,30.59179869524697,False
HAVELLS,Mar 2020,7.786016949152542,11.302966101694915,17.045454545454543,0.016697588126159554,23.019607843137255,1.3346529054149583,279.0,548.0,827.0,12.0,124.0,34.0,72.0,13.04,10.03,9.0,8.722041466674016,24.4,18.0,Industrials,26.779197080291972,False
HAVELLS,Mar 2021,9.983742947308023,15.195562780912308,20.166119374154917,0.10063743480780375,19.733333333333334,1.1813149570718482,-103.0,763.0,660.0,17.0,124.0,39.0,521.0,13.04,10.03,9.0,10.443725759511596,24.4,18.0,Industrials,31.16883116883117,False
HAVELLS,Mar 2022,8.58085808580858,12.73496914908882,19.923371647509576,0.10261535898717308,28.865671641791046,1.324527226076214,969.0,759.0,1728.0,19.0,124.0,39.0,616.0,13.04,10.03,9.0,9.94291898646479,24.4,18.0,Industrials,29.21891524399456,False
HAVELLS,Mar 2023,6.3390692448702035,9.58547690852108,16.178690009055238,0.03365529731361304,32.70909090909091,1.5157300349556333,596.0,31.0,565.0,17.0,124.0,44.0,223.0,13.04,10.03,9.0,8.011163096293691,24.4,18.0,Industrials,26.266608263980146,False
HAVELLS,Mar 2024,6.837009144701453,10.118343195266272,17.067275412917954,0.040687525177924,25.357142857142858,1.4952143489101584,335.0,1618.0,1953.0,20.0,124.0,44.0,303.0,13.04,10.03,9.0,8.466499635509855,24.4,18.0,Industrials,27.483870967741936,False
HAVELLS,TTM,6.770808144314939,9.711273395560283,,,50.391304347826086,,,,,22.0,124.0,,,13.04,10.03,9.0,2.2569360481049796,24.4,18.0,Industrials,,False
HCLTECH,Jun 2013,15.792971345920801,22.203979516047063,30.689759951382555,0.07930720145852324,56.716981132075475,1.1420599133889906,2131.0,2361.0,4492.0,14.0,254.0,21.0,1044.0,12.71,9.19,9.41,15.874930403564116,29.6,23.3,Information Technology,42.314189189189186,False
HCLTECH,Jun 2014,20.3086112493778,24.99688899950224,33.39130434782609,0.05207161125319693,76.42105263157895,1.0721814543028685,1615.0,4842.0,6457.0,23.0,254.0,11.0,1018.0,12.71,9.19,9.41,18.25736568383559,29.6,23.3,Information Technology,42.35705950991832,False
HCLTECH,Jun 2015,20.004904498515028,23.121985776954308,30.30878467635403,0.026750330250990752,105.62637362637362,1.0413108242303872,3451.0,2088.0,5539.0,26.0,254.0,58.0,648.0,12.71,9.19,9.41,17.118333333033146,29.6,23.3,Information Technology,38.645866838211646,False
HCLTECH,Mar 2016 9m,17.992034943473794,21.3707605344296,,,101.6891891891892,,,,,20.0,254.0,40.0,,12.71,9.19,9.41,5.997344981157931,29.6,23.3,Information Technology,,False
HCLTECH,Mar 2017,18.091994618230743,21.84241506895392,26.119153843819237,0.01766366202312665,128.75280898876406,1.039465058345352,5105.0,3890.0,8995.0,30.0,254.0,40.0,582.0,12.71,9.19,9.41,15.083537840131775,29.6,23.3,Information Technology,34.17434612746414,False
HCLTECH,Mar 2018,17.24772093575115,22.238921078130872,23.97075798383994,0.015308085527400648,180.81159420289856,1.0537623205317885,6092.0,2236.0,8328.0,31.0,254.0,19.0,557.0,12.71,9.19,9.41,14.09074708004096,29.6,23.3,Information Technology,33.77094442790244,False
